"Site ID","Station_Type","Sample_Date","Sample Depth (cm)","Mean Bulk Density (g/cm3)","SE Bulk Density (g/cm3)",
"CRMS5255","S","6/2/2008 12:00:00 AM","4","0.2066667","0.05364493",
"CRMS5255","S","6/2/2008 12:00:00 AM","8","0.24","0.0305505",
"CRMS5255","S","6/2/2008 12:00:00 AM","12","0.4333333","0.09279607",
"CRMS5255","S","6/2/2008 12:00:00 AM","16","0.55","0.03214551",
"CRMS5255","S","6/2/2008 12:00:00 AM","20","0.61","0.05507571",
"CRMS5255","S","6/2/2008 12:00:00 AM","24","0.6533334","0.02333333",
"CRMS5255","S","5/23/2014 12:00:00 AM","4","0.6133333","0.03844188",
"CRMS5255","S","5/23/2014 12:00:00 AM","8","0.76","0.08660255",
"CRMS5255","S","5/23/2014 12:00:00 AM","12","0.8633333","0.0664162",
"CRMS5255","S","5/23/2014 12:00:00 AM","16","0.9166667","0.099387",
"CRMS5255","S","5/23/2014 12:00:00 AM","20","0.94","0.06928202",
"CRMS5255","S","5/23/2014 12:00:00 AM","24","0.9333333","0.1013794",
"CRMS5255","S","7/15/2021 12:00:00 AM","4","0.47","0.07211103",
"CRMS5255","S","7/15/2021 12:00:00 AM","8","0.53","0.05859465",
"CRMS5255","S","7/15/2021 12:00:00 AM","12","0.6933333","0.02728452",
"CRMS5255","S","7/15/2021 12:00:00 AM","16","0.67","0.1044031",
"CRMS5255","S","7/15/2021 12:00:00 AM","20","0.6766667","0.1223837",
"CRMS5255","S","7/15/2021 12:00:00 AM","24","0.7366667","0.09171212",
"CRMS5267","S","7/23/2009 12:00:00 AM","4","0.2133333","0.03179798",
"CRMS5267","S","7/23/2009 12:00:00 AM","8","0.1966667","0.03844188",
"CRMS5267","S","7/23/2009 12:00:00 AM","12","0.2066667","0.02905932",
"CRMS5267","S","7/23/2009 12:00:00 AM","16","0.21","0.02081666",
"CRMS5267","S","7/23/2009 12:00:00 AM","20","0.25","0.04041452",
"CRMS5267","S","7/23/2009 12:00:00 AM","24","0.2566667","0.05840472",
"CRMS5267","S","6/16/2014 12:00:00 AM","4","0.3066667","0.06565905",
"CRMS5267","S","6/16/2014 12:00:00 AM","8","0.3266667","0.04255715",
"CRMS5267","S","6/16/2014 12:00:00 AM","12","0.44","0.08326664",
"CRMS5267","S","6/16/2014 12:00:00 AM","16","0.3066667","0.01763834",
"CRMS5267","S","6/16/2014 12:00:00 AM","20","0.3233333","0.05238745",
"CRMS5267","S","6/16/2014 12:00:00 AM","24","0.3733333","0.05783117",
"CRMS5267","S","7/12/2021 12:00:00 AM","4","0.14","0.01527525",
"CRMS5267","S","7/12/2021 12:00:00 AM","8","0.18","0.04358898",
"CRMS5267","S","7/12/2021 12:00:00 AM","12","0.1666667","0.03382964",
"CRMS5267","S","7/12/2021 12:00:00 AM","16","0.1733333","0.02185813",
"CRMS5267","S","7/12/2021 12:00:00 AM","20","0.2266667","0.02603417",
"CRMS5267","S","7/12/2021 12:00:00 AM","24","0.2433333","0.01855922",
"CRMS5373","S","6/2/2008 12:00:00 AM","4","0.1066667","0.008819169",
"CRMS5373","S","6/2/2008 12:00:00 AM","8","0.1433333","0.01333334",
"CRMS5373","S","6/2/2008 12:00:00 AM","12","0.1833333","0.01855922",
"CRMS5373","S","6/2/2008 12:00:00 AM","16","0.2166667","0.02027587",
"CRMS5373","S","6/2/2008 12:00:00 AM","20","0.2833333","0.04910307",
"CRMS5373","S","6/2/2008 12:00:00 AM","24","0.3533333","0.03844188",
"CRMS5373","S","7/10/2014 12:00:00 AM","4","0.11","0.009999998",
"CRMS5373","S","7/10/2014 12:00:00 AM","8","0.13","0.02309401",
"CRMS5373","S","7/10/2014 12:00:00 AM","12","0.1666667","0.01855922",
"CRMS5373","S","7/10/2014 12:00:00 AM","16","0.2666667","0.08171767",
"CRMS5373","S","7/10/2014 12:00:00 AM","20","0.35","0.09291573",
"CRMS5373","S","7/10/2014 12:00:00 AM","24","0.3633333","0.05547772",
"CRMS5373","S","7/19/2021 12:00:00 AM","4","0.08333334","0.01763834",
"CRMS5373","S","7/19/2021 12:00:00 AM","8","0.1266667","0.008819171",
"CRMS5373","S","7/19/2021 12:00:00 AM","12","0.14","0.02081666",
"CRMS5373","S","7/19/2021 12:00:00 AM","16","0.1933333","0.02333333",
"CRMS5373","S","7/19/2021 12:00:00 AM","20","0.1966667","0.02027588",
"CRMS5373","S","7/19/2021 12:00:00 AM","24","0.28","0.05507571",
"CRMS5414","S","6/2/2008 12:00:00 AM","4","0.1066667","0.008819169",
"CRMS5414","S","6/2/2008 12:00:00 AM","8","0.1366667","0.01666667",
"CRMS5414","S","6/2/2008 12:00:00 AM","12","0.1333333","0.01333333",
"CRMS5414","S","6/2/2008 12:00:00 AM","16","0.1433333","0.01855922",
"CRMS5414","S","6/2/2008 12:00:00 AM","20","0.16","0.02",
"CRMS5414","S","6/2/2008 12:00:00 AM","24","0.1566667","0.03382964",
"CRMS5414","S","5/23/2014 12:00:00 AM","4","0.1333333","0.02027588",
"CRMS5414","S","5/23/2014 12:00:00 AM","8","0.1766667","0.03756476",
"CRMS5414","S","5/23/2014 12:00:00 AM","12","0.1633333","0.02027588",
"CRMS5414","S","5/23/2014 12:00:00 AM","16","0.1833333","0.00333333",
"CRMS5414","S","5/23/2014 12:00:00 AM","20","0.2266667","0.01452966",
"CRMS5414","S","5/23/2014 12:00:00 AM","24","0.1933333","0.02185813",
"CRMS5414","S","7/21/2021 12:00:00 AM","4","0.09333333","0.01333333",
"CRMS5414","S","7/21/2021 12:00:00 AM","8","0.1633333","0.008819172",
"CRMS5414","S","7/21/2021 12:00:00 AM","12","0.1766667","0.04055175",
"CRMS5414","S","7/21/2021 12:00:00 AM","16","0.1733333","0.01855921",
"CRMS5414","S","7/21/2021 12:00:00 AM","20","0.1733333","0.0120185",
"CRMS5414","S","7/21/2021 12:00:00 AM","24","0.1866667","0.02027587",
"CRMS5452","S","6/5/2008 12:00:00 AM","4","0.07666667","0.003333333",
"CRMS5452","S","6/5/2008 12:00:00 AM","8","0.13","0.02",
"CRMS5452","S","6/5/2008 12:00:00 AM","12","0.1966667","0.006666665",
"CRMS5452","S","6/5/2008 12:00:00 AM","16","0.2733333","0.03756476",
"CRMS5452","S","6/5/2008 12:00:00 AM","20","0.29","0.02081667",
"CRMS5452","S","6/5/2008 12:00:00 AM","24","0.28","0.01732051",
"CRMS5452","S","6/16/2014 12:00:00 AM","16","0.4066667","0.02603416",
"CRMS5452","S","7/14/2021 12:00:00 AM","4","0.2266667","0.04702245",
"CRMS5452","S","7/14/2021 12:00:00 AM","8","0.2633333","0.04096068",
"CRMS5452","S","7/14/2021 12:00:00 AM","12","0.2","0.03",
"CRMS5452","S","7/14/2021 12:00:00 AM","16","0.2","0.01527525",
"CRMS5452","S","7/14/2021 12:00:00 AM","20","0.2566667","0.01855922",
"CRMS5452","S","7/14/2021 12:00:00 AM","24","0.28","0.03785939",
"CRMS5536","S","5/9/2008 12:00:00 AM","4","0.13","0.01154701",
"CRMS5536","S","5/9/2008 12:00:00 AM","8","0.15","0.02081666",
"CRMS5536","S","5/9/2008 12:00:00 AM","12","0.1933333","0.03382963",
"CRMS5536","S","5/9/2008 12:00:00 AM","16","0.1933333","0.008819168",
"CRMS5536","S","5/9/2008 12:00:00 AM","20","0.13","0.04041452",
"CRMS5536","S","5/9/2008 12:00:00 AM","24","0.1433333","0.03179797",
"CRMS5536","S","8/12/2014 12:00:00 AM","16","0.09333333","0.01452966",
"CRMS5536","S","11/23/2021 12:00:00 AM","16","0.2933333","0.1047749",
"CRMS5672","S","4/30/2009 12:00:00 AM","4","0.1166667","0.006666665",
"CRMS5672","S","4/30/2009 12:00:00 AM","8","0.2733333","0.05044249",
"CRMS5672","S","4/30/2009 12:00:00 AM","12","0.4066667","0.05696002",
"CRMS5672","S","4/30/2009 12:00:00 AM","16","0.5433334","0.04910306",
"CRMS5672","S","4/30/2009 12:00:00 AM","20","0.6","0.03214549",
"CRMS5672","S","4/30/2009 12:00:00 AM","24","0.6266667","0.08950482",
"CRMS5672","S","8/4/2014 12:00:00 AM","4","0.11","0.02516611",
"CRMS5672","S","8/4/2014 12:00:00 AM","8","0.1533333","0.02185813",
"CRMS5672","S","8/4/2014 12:00:00 AM","12","0.3266667","0.04666667",
"CRMS5672","S","8/4/2014 12:00:00 AM","16","0.52","0.05567764",
"CRMS5672","S","8/4/2014 12:00:00 AM","20","0.53","0.1011599",
"CRMS5672","S","8/4/2014 12:00:00 AM","24","0.6266667","0.08987647",
"CRMS5672","S","12/2/2021 12:00:00 AM","4","0.07666667","0.008819172",
"CRMS5672","S","12/2/2021 12:00:00 AM","8","0.1266667","0.02905933",
"CRMS5672","S","12/2/2021 12:00:00 AM","12","0.2166667","0.03480102",
"CRMS5672","S","12/2/2021 12:00:00 AM","16","0.4","0.04041452",
"CRMS5672","S","12/2/2021 12:00:00 AM","20","0.4866666","0.02185812",
"CRMS5672","S","12/2/2021 12:00:00 AM","24","0.6033334","0.05487359",
"CRMS5770","S","5/7/2008 12:00:00 AM","4","0.1733333","0.0983757",
"CRMS5770","S","5/7/2008 12:00:00 AM","8","0.3","0.21",
"CRMS5770","S","5/7/2008 12:00:00 AM","12","0.3766667","0.1650589",
"CRMS5770","S","5/7/2008 12:00:00 AM","16","0.6633334","0.1855023",
"CRMS5770","S","5/7/2008 12:00:00 AM","20","0.75","0.1150362",
"CRMS5770","S","5/7/2008 12:00:00 AM","24","0.46","0.07937254",
"CRMS5770","S","9/17/2014 12:00:00 AM","16","0.2566667","0.05206833",
"CRMS5770","S","11/24/2021 12:00:00 AM","4","0.05","0.02",
"CRMS5770","S","11/24/2021 12:00:00 AM","8","0.05","0.02",
"CRMS5770","S","11/24/2021 12:00:00 AM","12","0.07","0.005773502",
"CRMS5770","S","11/24/2021 12:00:00 AM","16","0.08","0.01154701",
"CRMS5770","S","11/24/2021 12:00:00 AM","20","0.07666667","0.01666667",
"CRMS5770","S","11/24/2021 12:00:00 AM","24","0.05333333","0.006666666",
"CRMS5845","S","6/16/2008 12:00:00 AM","4","0.1666667","0.01763834",
"CRMS5845","S","6/16/2008 12:00:00 AM","8","0.2033333","0.0120185",
"CRMS5845","S","6/16/2008 12:00:00 AM","12","0.2166667","0.02962731",
"CRMS5845","S","6/16/2008 12:00:00 AM","16","0.2233333","0.03382963",
"CRMS5845","S","6/16/2008 12:00:00 AM","20","0.2066667","0.02185813",
"CRMS5845","S","6/16/2008 12:00:00 AM","24","0.2166667","0.003333335",
"CRMS5845","S","5/15/2014 12:00:00 AM","4","0.13","0.01154701",
"CRMS5845","S","5/15/2014 12:00:00 AM","8","0.2233333","0.01763834",
"CRMS5845","S","5/15/2014 12:00:00 AM","12","0.2233333","0.01763834",
"CRMS5845","S","5/15/2014 12:00:00 AM","16","0.23","0.02081666",
"CRMS5845","S","5/15/2014 12:00:00 AM","20","0.22","0.01732051",
"CRMS5845","S","5/15/2014 12:00:00 AM","24","0.2366667","0.03382964",
"CRMS5845","S","7/7/2021 12:00:00 AM","4","0.1066667","0.01452966",
"CRMS5845","S","7/7/2021 12:00:00 AM","8","0.1733333","0.02603417",
"CRMS5845","S","7/7/2021 12:00:00 AM","12","0.22","0.04725815",
"CRMS5845","S","7/7/2021 12:00:00 AM","16","0.2033333","0.006666665",
"CRMS5845","S","7/7/2021 12:00:00 AM","20","0.1866667","0.01855921",
"CRMS5845","S","7/7/2021 12:00:00 AM","24","0.2433333","0.03382964",
"CRMS5992","S","7/16/2008 12:00:00 AM","16","0.05666666","0.003333333",
"CRMS5992","S","7/1/2014 12:00:00 AM","16","0.06333333","0.01855922",
"CRMS6008","S","7/21/2008 12:00:00 AM","4","0.2266667","0.02848001",
"CRMS6008","S","7/21/2008 12:00:00 AM","8","0.1966667","0.02403701",
"CRMS6008","S","7/21/2008 12:00:00 AM","12","0.2133333","0.008819172",
"CRMS6008","S","7/21/2008 12:00:00 AM","16","0.2566667","0.01201851",
"CRMS6008","S","7/21/2008 12:00:00 AM","20","0.2366667","0.006666665",
"CRMS6008","S","7/21/2008 12:00:00 AM","24","0.2666667","0.03711843",
"CRMS6008","S","7/29/2014 12:00:00 AM","4","0.09333333","0.01333333",
"CRMS6008","S","7/29/2014 12:00:00 AM","8","0.1366667","0.03844187",
"CRMS6008","S","7/29/2014 12:00:00 AM","12","0.2033333","0.04409586",
"CRMS6008","S","7/29/2014 12:00:00 AM","16","0.2166667","0.05456902",
"CRMS6008","S","7/29/2014 12:00:00 AM","20","0.14","0.03055051",
"CRMS6008","S","7/29/2014 12:00:00 AM","24","0.17","0.03055051",
"CRMS6008","S","8/4/2021 12:00:00 AM","16","0.2766667","0.02728452",
"CRMS6038","S","4/8/2008 12:00:00 AM","4","0.1633333","0.01201851",
"CRMS6038","S","4/8/2008 12:00:00 AM","8","0.22","0.04041452",
"CRMS6038","S","4/8/2008 12:00:00 AM","12","0.1566667","0.02603417",
"CRMS6038","S","4/8/2008 12:00:00 AM","16","0.2066667","0.0917121",
"CRMS6038","S","4/8/2008 12:00:00 AM","20","0.3566667","0.04055176",
"CRMS6038","S","4/8/2008 12:00:00 AM","24","0.3166667","0.02962732",
"CRMS6038","S","7/21/2014 12:00:00 AM","16","0.1366667","0.00666667",
"CRMS6038","S","11/18/2021 12:00:00 AM","4","0.06","0",
"CRMS6038","S","11/18/2021 12:00:00 AM","8","0.07","0.01",
"CRMS6038","S","11/18/2021 12:00:00 AM","12","0.075","0.004999999",
"CRMS6038","S","11/18/2021 12:00:00 AM","16","0.1366667","0.04702245",
"CRMS6038","S","11/18/2021 12:00:00 AM","20","0.06","0",
"CRMS6038","S","11/18/2021 12:00:00 AM","24","0.07","0",
"CRMS6042","S","7/10/2008 12:00:00 AM","4","0.3033333","0.03179798",
"CRMS6042","S","7/10/2008 12:00:00 AM","8","0.34","0.09018499",
"CRMS6042","S","7/10/2008 12:00:00 AM","12","0.4666667","0.02027587",
"CRMS6042","S","7/10/2008 12:00:00 AM","16","0.4966667","0.0120185",
"CRMS6042","S","7/10/2008 12:00:00 AM","20","0.4633333","0.02848",
"CRMS6042","S","7/10/2008 12:00:00 AM","24","0.4966667","0.04096069",
"CRMS6042","S","7/24/2014 12:00:00 AM","4","0.21","0.0173205",
"CRMS6042","S","7/24/2014 12:00:00 AM","8","0.3233333","0.04484541",
"CRMS6042","S","7/24/2014 12:00:00 AM","12","0.3733333","0.0674125",
"CRMS6042","S","7/24/2014 12:00:00 AM","16","0.3766667","0.08293238",
"CRMS6042","S","7/24/2014 12:00:00 AM","20","0.4566667","0.05925462",
"CRMS6042","S","7/24/2014 12:00:00 AM","24","0.5033333","0.07356025",
"CRMS6042","S","12/15/2021 12:00:00 AM","4","0.23","0.01527525",
"CRMS6042","S","12/15/2021 12:00:00 AM","8","0.3366667","0.01201851",
"CRMS6042","S","12/15/2021 12:00:00 AM","12","0.3133333","0.02403701",
"CRMS6042","S","12/15/2021 12:00:00 AM","16","0.2966667","0.04484542",
"CRMS6042","S","12/15/2021 12:00:00 AM","20","0.37","0.06350853",
"CRMS6042","S","12/15/2021 12:00:00 AM","24","0.39","0.02",
"CRMS6088","S","6/25/2008 12:00:00 AM","4","0.2833333","0.05044249",
"CRMS6088","S","6/25/2008 12:00:00 AM","8","0.5266666","0.04666667",
"CRMS6088","S","6/25/2008 12:00:00 AM","12","0.4866666","0.02962731",
"CRMS6088","S","6/25/2008 12:00:00 AM","16","0.5266667","0.1092907",
"CRMS6088","S","6/25/2008 12:00:00 AM","20","0.5866666","0.04630816",
"CRMS6088","S","6/25/2008 12:00:00 AM","24","0.5866666","0.01666667",
"CRMS6088","S","6/12/2014 12:00:00 AM","4","0.42","0.02645751",
"CRMS6088","S","6/12/2014 12:00:00 AM","8","0.55","0.04041452",
"CRMS6088","S","6/12/2014 12:00:00 AM","12","0.6866667","0.05696003",
"CRMS6088","S","6/12/2014 12:00:00 AM","16","0.7733333","0.04910307",
"CRMS6088","S","6/12/2014 12:00:00 AM","20","0.7933334","0.05456901",
"CRMS6088","S","6/12/2014 12:00:00 AM","24","0.8433333","0.05897268",
"CRMS6088","S","11/17/2021 12:00:00 AM","4","0.3866667","0.07753136",
"CRMS6088","S","11/17/2021 12:00:00 AM","8","0.4033333","0.03333333",
"CRMS6088","S","11/17/2021 12:00:00 AM","12","0.45","0.03999999",
"CRMS6088","S","11/17/2021 12:00:00 AM","16","0.5266666","0.08969082",
"CRMS6088","S","11/17/2021 12:00:00 AM","20","0.62","0.1115049",
"CRMS6088","S","11/17/2021 12:00:00 AM","24","0.6066667","0.09171212",
"CRMS6090","S","6/25/2008 12:00:00 AM","4","0.3133333","0.0669162",
"CRMS6090","S","6/25/2008 12:00:00 AM","8","0.6366667","0.01763834",
"CRMS6090","S","6/25/2008 12:00:00 AM","12","0.6566667","0.116952",
"CRMS6090","S","6/25/2008 12:00:00 AM","16","0.6966667","0.02905933",
"CRMS6090","S","6/25/2008 12:00:00 AM","20","0.71","0.04041452",
"CRMS6090","S","6/25/2008 12:00:00 AM","24","0.64","0.05773502",
"CRMS6090","S","6/12/2014 12:00:00 AM","4","0.5566667","0.04666666",
"CRMS6090","S","6/12/2014 12:00:00 AM","8","0.73","0.04041452",
"CRMS6090","S","6/12/2014 12:00:00 AM","12","0.8033333","0.04176654",
"CRMS6090","S","6/12/2014 12:00:00 AM","16","0.8866667","0.01763834",
"CRMS6090","S","6/12/2014 12:00:00 AM","20","0.91","0.085049",
"CRMS6090","S","6/12/2014 12:00:00 AM","24","0.9233333","0.05174726",
"CRMS6090","S","11/17/2021 12:00:00 AM","4","0.48","0.03605551",
"CRMS6090","S","11/17/2021 12:00:00 AM","8","0.4833333","0.05238744",
"CRMS6090","S","11/17/2021 12:00:00 AM","12","0.5066667","0.04484541",
"CRMS6090","S","11/17/2021 12:00:00 AM","16","0.5466666","0.07838651",
"CRMS6090","S","11/17/2021 12:00:00 AM","20","0.5166667","0.09614802",
"CRMS6090","S","11/17/2021 12:00:00 AM","24","0.5666667","0.1562406",
"CRMS6209","S","6/5/2008 12:00:00 AM","4","0.09","0.02081666",
"CRMS6209","S","6/5/2008 12:00:00 AM","8","0.1466667","0.01855922",
"CRMS6209","S","6/5/2008 12:00:00 AM","12","0.1933333","0.03844188",
"CRMS6209","S","6/5/2008 12:00:00 AM","16","0.1966667","0.03666667",
"CRMS6209","S","6/5/2008 12:00:00 AM","20","0.2","0.0321455",
"CRMS6209","S","6/5/2008 12:00:00 AM","24","0.16","0.02081666",
"CRMS6209","S","5/27/2014 12:00:00 AM","4","0.1666667","0.0120185",
"CRMS6209","S","5/27/2014 12:00:00 AM","8","0.1533333","0.02185813",
"CRMS6209","S","5/27/2014 12:00:00 AM","12","0.1733333","0.02185813",
"CRMS6209","S","5/27/2014 12:00:00 AM","16","0.16","0.01154701",
"CRMS6209","S","5/27/2014 12:00:00 AM","20","0.1533333","0.01333334",
"CRMS6209","S","5/27/2014 12:00:00 AM","24","0.1533333","0.008819171",
"CRMS6209","S","8/4/2021 12:00:00 AM","4","0.09666667","0.003333333",
"CRMS6209","S","8/4/2021 12:00:00 AM","8","0.1166667","0.008819169",
"CRMS6209","S","8/4/2021 12:00:00 AM","12","0.15","0.005773501",
"CRMS6209","S","8/4/2021 12:00:00 AM","16","0.13","0.005773504",
"CRMS6209","S","8/4/2021 12:00:00 AM","20","0.15","0.01",
"CRMS6209","S","8/4/2021 12:00:00 AM","24","0.1466667","0.01333333",
"CRMS6299","S","6/24/2008 12:00:00 AM","4","0.1733333","0.03711843",
"CRMS6299","S","6/24/2008 12:00:00 AM","8","0.19","0.02516611",
"CRMS6299","S","6/24/2008 12:00:00 AM","12","0.2833333","0.01666667",
"CRMS6299","S","6/24/2008 12:00:00 AM","16","0.59","0.1501111",
"CRMS6299","S","6/24/2008 12:00:00 AM","20","0.6333333","0.2292984",
"CRMS6299","S","6/24/2008 12:00:00 AM","24","0.4733333","0.2110555",
"CRMS6299","S","9/4/2014 12:00:00 AM","4","0.3033333","0.05044249",
"CRMS6299","S","9/4/2014 12:00:00 AM","8","0.27","0.02081666",
"CRMS6299","S","9/4/2014 12:00:00 AM","12","0.4466667","0.0731057",
"CRMS6299","S","9/4/2014 12:00:00 AM","16","0.7033334","0.1961575",
"CRMS6299","S","9/4/2014 12:00:00 AM","20","0.8333333","0.1462114",
"CRMS6299","S","9/4/2014 12:00:00 AM","24","0.9666666","0.03756476",
"CRMS6299","S","2/21/2018 12:00:00 AM","4","0.16","0.01",
"CRMS6299","S","2/21/2018 12:00:00 AM","8","0.1766667","0.01452966",
"CRMS6299","S","2/21/2018 12:00:00 AM","12","0.2233333","0.03929942",
"CRMS6299","S","2/21/2018 12:00:00 AM","16","0.51","0.1814754",
"CRMS6299","S","2/21/2018 12:00:00 AM","20","0.77","0.1903506",
"CRMS6299","S","2/21/2018 12:00:00 AM","24","0.96","0.05291501",
"CRMS6301","S","11/10/2008 12:00:00 AM","4","0.4","0.05131601",
"CRMS6301","S","11/10/2008 12:00:00 AM","8","0.7433333","0.07356025",
"CRMS6301","S","11/10/2008 12:00:00 AM","12","0.8433333","0.02027587",
"CRMS6301","S","11/10/2008 12:00:00 AM","16","0.8166667","0.02728452",
"CRMS6301","S","11/10/2008 12:00:00 AM","20","0.6333333","0.02333334",
"CRMS6301","S","11/10/2008 12:00:00 AM","24","0.6733333","0.03480102",
"CRMS6301","S","4/30/2014 12:00:00 AM","4","0.25","0.08082903",
"CRMS6301","S","4/30/2014 12:00:00 AM","8","0.47","0.1193035",
"CRMS6301","S","4/30/2014 12:00:00 AM","12","0.79","0.06350852",
"CRMS6301","S","4/30/2014 12:00:00 AM","16","0.9","0.03055052",
"CRMS6301","S","4/30/2014 12:00:00 AM","20","0.8333333","0.02403701",
"CRMS6301","S","4/30/2014 12:00:00 AM","24","0.8166667","0.03844187",
"CRMS6301","S","2/14/2018 12:00:00 AM","4","0.2033333","0.07623065",
"CRMS6301","S","2/14/2018 12:00:00 AM","8","0.5166667","0.1097472",
"CRMS6301","S","2/14/2018 12:00:00 AM","12","0.87","0.02081667",
"CRMS6301","S","2/14/2018 12:00:00 AM","16","0.92","0.05291503",
"CRMS6301","S","2/14/2018 12:00:00 AM","20","0.9033333","0.05364492",
"CRMS6301","S","2/14/2018 12:00:00 AM","24","0.83","0.07549835",
"CRMS6301","SB","6/30/2021 12:00:00 AM","4","0.3933333","0.1049338",
"CRMS6301","SB","6/30/2021 12:00:00 AM","8","0.4233333","0.08685876",
"CRMS6301","SB","6/30/2021 12:00:00 AM","12","0.38","0.011547",
"CRMS6301","SB","6/30/2021 12:00:00 AM","16","0.37","0.02516611",
"CRMS6301","SB","6/30/2021 12:00:00 AM","20","0.3533333","0.01855921",
"CRMS6301","SB","6/30/2021 12:00:00 AM","24","0.3266667","0.01452966",
"CRMS6302","S","12/3/2014 12:00:00 AM","4","0.8566667","0.04176655",
"CRMS6302","S","12/3/2014 12:00:00 AM","8","0.8733333","0.04702247",
"CRMS6302","S","12/3/2014 12:00:00 AM","12","0.8233333","0.04702245",
"CRMS6302","S","12/3/2014 12:00:00 AM","16","0.79","0.1096966",
"CRMS6302","S","12/3/2014 12:00:00 AM","20","0.6533333","0.05456902",
"CRMS6302","S","12/3/2014 12:00:00 AM","24","0.6066667","0.04630815",
"CRMS6302","S","2/14/2018 12:00:00 AM","4","0.56","0.1228821",
"CRMS6302","S","2/14/2018 12:00:00 AM","8","0.8533334","0.02905932",
"CRMS6302","S","2/14/2018 12:00:00 AM","12","0.9233333","0.01452967",
"CRMS6302","S","2/14/2018 12:00:00 AM","16","0.8566666","0.01666667",
"CRMS6302","S","2/14/2018 12:00:00 AM","20","0.84","0.01154701",
"CRMS6302","S","2/14/2018 12:00:00 AM","24","0.8166667","0.04702247",
"CRMS6302","SB","9/14/2020 12:00:00 AM","4","0.2533333","0.04255715",
"CRMS6302","SB","9/14/2020 12:00:00 AM","8","0.4233333","0.05238745",
"CRMS6302","SB","9/14/2020 12:00:00 AM","12","0.6766667","0.06173419",
"CRMS6302","SB","9/14/2020 12:00:00 AM","16","0.65","0.03214549",
"CRMS6302","SB","9/14/2020 12:00:00 AM","20","0.5866666","0.0272845",
"CRMS6302","SB","9/14/2020 12:00:00 AM","24","0.6533333","0.04333334",
"CRMS6303","S","1/29/2009 12:00:00 AM","4","0.2333333","0.02962731",
"CRMS6303","S","1/29/2009 12:00:00 AM","8","0.2333333","0.05364493",
"CRMS6303","S","1/29/2009 12:00:00 AM","12","0.1866667","0.06119187",
"CRMS6303","S","1/29/2009 12:00:00 AM","16","0.1433333","0.04096068",
"CRMS6303","S","1/29/2009 12:00:00 AM","20","0.1533333","0.04409586",
"CRMS6303","S","1/29/2009 12:00:00 AM","24","0.1866667","0.05456902",
"CRMS6303","S","3/1/2018 12:00:00 AM","4","0.09","0",
"CRMS6303","S","3/1/2018 12:00:00 AM","8","0.16","0.01",
"CRMS6303","S","3/1/2018 12:00:00 AM","12","0.21","0.02",
"CRMS6303","S","3/1/2018 12:00:00 AM","16","0.2","0.011547",
"CRMS6303","S","3/1/2018 12:00:00 AM","20","0.1833333","0.02185813",
"CRMS6303","S","3/1/2018 12:00:00 AM","24","0.1766667","0.01763834",
"CRMS6304","S","4/23/2012 12:00:00 AM","4","0.18","0.04163332",
"CRMS6304","S","4/23/2012 12:00:00 AM","8","0.39","0.02645751",
"CRMS6304","S","4/23/2012 12:00:00 AM","12","0.43","0.03605551",
"CRMS6304","S","4/23/2012 12:00:00 AM","16","0.3766667","0.04666667",
"CRMS6304","S","4/23/2012 12:00:00 AM","20","0.5033333","0.04666666",
"CRMS6304","S","4/23/2012 12:00:00 AM","24","0.5033333","0.02027588",
"CRMS6304","S","3/5/2018 12:00:00 AM","4","0.1366667","0.02027588",
"CRMS6304","S","3/5/2018 12:00:00 AM","8","0.1966667","0.03844188",
